Date,Hour,Month,Month_Name,Week,DayOfWeek,Total_Imp,Total_Exp,Total_Flow,Net_Export,Ontario_Demand,Market_Demand
2025-06-21,10,6,Jun,25,Saturday,75,2473,2300,2398,16567,18908
2025-06-21,11,6,Jun,25,Saturday,65,2358,2264,2293,17262,19499
2025-06-21,12,6,Jun,25,Saturday,52,2608,2547,2556,17736,20207
2025-06-21,13,6,Jun,25,Saturday,52,2430,2435,2378,17686,19971
2025-06-21,14,6,Jun,25,Saturday,47,1996,2042,1949,17548,19413
2025-06-21,15,6,Jun,25,Saturday,97,1951,1743,1854,17422,19253
2025-06-21,16,6,Jun,25,Saturday,122,2191,2030,2069,17800,19867
2025-06-21,17,6,Jun,25,Saturday,97,2443,2207,2346,18282,20585
2025-06-21,18,6,Jun,25,Saturday,129,2446,2362,2317,18741,21067
2025-06-21,19,6,Jun,25,Saturday,44,2962,2840,2918,18777,21611
2025-06-21,20,6,Jun,25,Saturday,9,3174,3152,3165,18525,21573
2025-06-21,21,6,Jun,25,Saturday,25,3481,3384,3456,18343,21708
2025-06-21,22,6,Jun,25,Saturday,9,3853,3737,3844,17719,21428
2025-06-21,23,6,Jun,25,Saturday,69,3564,3450,3495,16839,20251
2025-06-21,24,6,Jun,25,Saturday,9,3270,3155,3261,15943,19080
2025-06-22,1,6,Jun,25,Sunday,9,3299,3180,3290,15226,18417
2025-06-22,2,6,Jun,25,Sunday,45,3773,3598,3728,14790,18433
2025-06-22,3,6,Jun,25,Sunday,57,3635,3491,3578,14427,17926
2025-06-22,4,6,Jun,25,Sunday,57,3387,3288,3330,14269,17528
2025-06-22,5,6,Jun,25,Sunday,58,3369,3189,3311,14219,17445
2025-06-22,6,6,Jun,25,Sunday,9,3111,2966,3102,14402,17362
2025-06-22,7,6,Jun,25,Sunday,9,2739,2617,2730,15256,17850
2025-06-22,8,6,Jun,25,Sunday,9,2388,2241,2379,16954,19178
2025-06-22,9,6,Jun,25,Sunday,82,1834,1673,1752,18620,20326
2025-06-22,10,6,Jun,25,Sunday,69,1743,1483,1674,19563,21190
2025-06-22,11,6,Jun,25,Sunday,99,1503,1192,1404,20696,22046
2025-06-22,12,6,Jun,25,Sunday,472,1194,748,722,21577,22598
2025-06-22,13,6,Jun,25,Sunday,916,801,-16,-115,21542,22199
2025-06-22,14,6,Jun,25,Sunday,1031,791,-222,-240,21692,22325
2025-06-22,15,6,Jun,25,Sunday,1104,700,-279,-404,21865,22428
2025-06-22,16,6,Jun,25,Sunday,1296,1148,-188,-148,22313,23291
2025-06-22,17,6,Jun,25,Sunday,1562,1310,-317,-252,22732,23869
2025-06-22,18,6,Jun,25,Sunday,1569,1247,-393,-322,22973,24025
2025-06-22,19,6,Jun,25,Sunday,1369,813,-568,-556,23045,23693
2025-06-22,20,6,Jun,25,Sunday,1397,1067,-342,-330,22880,23766
2025-06-22,21,6,Jun,25,Sunday,628,1001,456,373,22656,23505
2025-06-22,22,6,Jun,25,Sunday,492,1586,1088,1094,21668,23131
2025-06-22,23,6,Jun,25,Sunday,459,2253,1708,1794,20384,22505
2025-06-22,24,6,Jun,25,Sunday,9,2503,2514,2494,19276,21660
2025-06-23,1,6,Jun,26,Monday,33,2863,2791,2830,18154,20891
2025-06-23,2,6,Jun,26,Monday,9,3148,3144,3139,17451,20464
2025-06-23,3,6,Jun,26,Monday,9,3146,3202,3137,16890,19910
2025-06-23,4,6,Jun,26,Monday,9,3317,3246,3308,16544,19723
2025-06-23,5,6,Jun,26,Monday,44,3192,3141,3148,16647,19683
2025-06-23,6,6,Jun,26,Monday,291,2938,2548,2647,17523,20281
2025-06-23,7,6,Jun,26,Monday,398,2345,1819,1947,19398,21573
2025-06-23,8,6,Jun,26,Monday,434,1681,1238,1247,20908,22409
2025-06-23,9,6,Jun,26,Monday,268,815,613,547,21678,22351
2025-06-23,10,6,Jun,26,Monday,687,870,119,183,22492,23180
2025-06-23,11,6,Jun,26,Monday,1211,1300,40,89,23286,24375
2025-06-23,12,6,Jun,26,Monday,1843,1987,152,144,23844,25621
2025-06-23,13,6,Jun,26,Monday,2132,2271,191,139,24200,26265
2025-06-23,14,6,Jun,26,Monday,2147,2590,480,443,24185,26544
2025-06-23,15,6,Jun,26,Monday,1861,2458,506,597,24075,26269
2025-06-23,16,6,Jun,26,Monday,1470,2267,677,797,24609,26608
2025-06-23,17,6,Jun,26,Monday,1068,1851,770,783,24398,26027
2025-06-23,18,6,Jun,26,Monday,992,2340,1195,1348,24563,26649
2025-06-23,19,6,Jun,26,Monday,1259,2000,825,741,24712,26477
2025-06-23,20,6,Jun,26,Monday,1559,2203,718,644,24574,26498
2025-06-23,21,6,Jun,26,Monday,1519,2080,577,561,23907,25751
2025-06-23,22,6,Jun,26,Monday,1035,2218,1087,1183,22899,24915
2025-06-23,23,6,Jun,26,Monday,369,2392,1983,2023,21678,23893
2025-06-23,24,6,Jun,26,Monday,121,2844,2728,2723,20346,23071
2025-06-24,1,6,Jun,26,Tuesday,9,3281,3302,3272,19422,22566
2025-06-24,2,6,Jun,26,Tuesday,9,3654,3544,3645,18428,21923
2025-06-24,3,6,Jun,26,Tuesday,9,3481,3610,3472,17810,21143
2025-06-24,4,6,Jun,26,Tuesday,9,3553,3561,3544,17391,20766
2025-06-24,5,6,Jun,26,Tuesday,9,2925,2805,2916,17411,20177
2025-06-24,6,6,Jun,26,Tuesday,280,2496,1954,2216,18229,20561
2025-06-24,7,6,Jun,26,Tuesday,414,1930,1350,1516,20295,22071
2025-06-24,8,6,Jun,26,Tuesday,609,1399,646,790,21588,22857
2025-06-24,9,6,Jun,26,Tuesday,1187,1351,153,164,22672,23889
2025-06-24,10,6,Jun,26,Tuesday,1387,1023,-216,-364,23424,24327
2025-06-24,11,6,Jun,26,Tuesday,1930,1019,-944,-911,23703,24556
2025-06-24,12,6,Jun,26,Tuesday,2127,585,-1541,-1542,23974,24432
2025-06-24,13,6,Jun,26,Tuesday,2520,1160,-1318,-1360,24548,25595
2025-06-24,14,6,Jun,26,Tuesday,2723,2050,-773,-673,24269,26193
2025-06-24,15,6,Jun,26,Tuesday,2630,2614,-103,-16,24280,26714
2025-06-24,16,6,Jun,26,Tuesday,2515,1968,-496,-547,24648,26467
2025-06-24,17,6,Jun,26,Tuesday,2445,1975,-565,-470,24261,26083
2025-06-24,18,6,Jun,26,Tuesday,2376,2002,-156,-374,24482,26292
2025-06-24,19,6,Jun,26,Tuesday,2232,1087,-416,-1145,24862,25807
2025-06-24,20,6,Jun,26,Tuesday,2262,1425,-410,-837,24206,25502
2025-06-24,21,6,Jun,26,Tuesday,2370,2091,-38,-279,23955,25908
2025-06-24,22,6,Jun,26,Tuesday,1819,2005,-23,186,22009,23845
2025-06-24,23,6,Jun,26,Tuesday,959,1608,495,649,20778,22210
2025-06-24,24,6,Jun,26,Tuesday,609,1958,1213,1349,19554,21372
2025-06-25,1,6,Jun,26,Wednesday,50,1626,1601,1576,18445,19960
2025-06-25,2,6,Jun,26,Wednesday,50,1958,1789,1908,17508,19363
2025-06-25,3,6,Jun,26,Wednesday,50,2476,2434,2426,17078,19458
2025-06-25,4,6,Jun,26,Wednesday,50,2850,2764,2800,16722,19470
2025-06-25,5,6,Jun,26,Wednesday,50,2946,2820,2896,16786,19625
2025-06-25,6,6,Jun,26,Wednesday,504,3084,2477,2580,17651,20597
2025-06-25,7,6,Jun,26,Wednesday,512,2451,1891,1939,18963,21265
2025-06-25,8,6,Jun,26,Wednesday,385,1686,1197,1301,19459,21028
2025-06-25,9,6,Jun,26,Wednesday,739,1671,751,932,19650,21262
2025-06-25,10,6,Jun,26,Wednesday,1635,2002,366,367,20068,21999
2025-06-25,11,6,Jun,26,Wednesday,1632,1989,280,357,20458,22408
2025-06-25,12,6,Jun,26,Wednesday,1939,2758,714,819,21012,23697
2025-06-25,13,6,Jun,26,Wednesday,2379,3057,655,678,21694,24655
2025-06-25,14,6,Jun,26,Wednesday,2359,3172,752,813,21714,24775
2025-06-25,15,6,Jun,26,Wednesday,2601,3283,626,682,22079,25223
2025-06-25,16,6,Jun,26,Wednesday,2600,2939,479,339,22428,25199
2025-06-25,17,6,Jun,26,Wednesday,2851,2736,-157,-115,22693,25263
2025-06-25,18,6,Jun,26,Wednesday,2871,2720,-76,-151,22622,25179
2025-06-25,19,6,Jun,26,Wednesday,2828,2737,-88,-91,22421,24998
2025-06-25,20,6,Jun,26,Wednesday,2326,2815,409,489,21973,24614
2025-06-25,21,6,Jun,26,Wednesday,1366,2505,1015,1139,21631,23975
2025-06-25,22,6,Jun,26,Wednesday,556,2130,1497,1574,20552,22517
2025-06-25,23,6,Jun,26,Wednesday,364,2653,2323,2289,19163,21680
2025-06-25,24,6,Jun,26,Wednesday,50,2739,2777,2689,17722,20337
2025-06-26,1,6,Jun,26,Thursday,9,3100,2949,3091,16709,19647
2025-06-26,2,6,Jun,26,Thursday,9,2669,2680,2660,15941,18487
2025-06-26,3,6,Jun,26,Thursday,9,3069,3088,3060,15378,18322
2025-06-26,4,6,Jun,26,Thursday,9,3564,3526,3555,15091,18521
2025-06-26,5,6,Jun,26,Thursday,69,3823,3845,3754,15045,18730
2025-06-26,6,6,Jun,26,Thursday,24,3889,3812,3865,15501,19256
2025-06-26,7,6,Jun,26,Thursday,9,4018,3934,4009,16602,20471
2025-06-26,8,6,Jun,26,Thursday,9,3719,3616,3710,17209,20789
2025-06-26,9,6,Jun,26,Thursday,213,3685,3385,3472,17483,21027
2025-06-26,10,6,Jun,26,Thursday,107,3503,3234,3396,17853,21251
2025-06-26,11,6,Jun,26,Thursday,429,3914,3520,3485,18015,21806
2025-06-26,12,6,Jun,26,Thursday,347,3449,3142,3102,18060,21355
2025-06-26,13,6,Jun,26,Thursday,339,3127,2828,2788,17884,20861
2025-06-26,14,6,Jun,26,Thursday,319,2912,2566,2593,17684,20461
2025-06-26,15,6,Jun,26,Thursday,247,3098,2750,2851,17543,20481
2025-06-26,16,6,Jun,26,Thursday,47,2682,2656,2635,17527,20064
2025-06-26,17,6,Jun,26,Thursday,47,2649,2503,2602,17530,20066
2025-06-26,18,6,Jun,26,Thursday,55,3337,3151,3282,17362,20569
2025-06-26,19,6,Jun,26,Thursday,84,3682,3518,3598,17424,20956
2025-06-26,20,6,Jun,26,Thursday,50,3729,3640,3679,17291,20884
2025-06-26,21,6,Jun,26,Thursday,47,4290,4132,4243,17056,21199
2025-06-26,22,6,Jun,26,Thursday,47,4247,4090,4200,16319,20403
2025-06-26,23,6,Jun,26,Thursday,47,3908,3758,3861,15273,19026
2025-06-26,24,6,Jun,26,Thursday,9,3772,3649,3763,14329,17960
2025-06-27,1,6,Jun,26,Friday,9,3869,3681,3860,13619,17348
2025-06-27,2,6,Jun,26,Friday,9,3757,3598,3748,13379,17001
2025-06-27,3,6,Jun,26,Friday,9,3857,3761,3848,13265,16984
2025-06-27,4,6,Jun,26,Friday,9,4072,3903,4063,13146,17057
2025-06-27,5,6,Jun,26,Friday,9,3549,3521,3540,13565,16972
2025-06-27,6,6,Jun,26,Friday,9,3539,3544,3530,14303,17696
2025-06-27,7,6,Jun,26,Friday,9,3539,3473,3530,15272,18671
2025-06-27,8,6,Jun,26,Friday,9,3585,3449,3576,15856,19307
2025-06-27,9,6,Jun,26,Friday,47,3740,3643,3693,16546,20146
2025-06-27,10,6,Jun,26,Friday,47,3572,3460,3525,16977,20411
2025-06-27,11,6,Jun,26,Friday,47,3471,3328,3424,17411,20751
2025-06-27,12,6,Jun,26,Friday,48,3479,3330,3431,17855,21195
2025-06-27,13,6,Jun,26,Friday,47,3499,3504,3452,18288,21639
2025-06-27,14,6,Jun,26,Friday,47,3314,3202,3267,18548,21725
2025-06-27,15,6,Jun,26,Friday,47,3314,3177,3267,18870,22037
2025-06-27,16,6,Jun,26,Friday,47,2992,2811,2945,19269,22121
2025-06-27,17,6,Jun,26,Friday,47,2973,2747,2926,19851,22691
2025-06-27,18,6,Jun,26,Friday,47,3070,2989,3023,20251,23193
2025-06-27,19,6,Jun,26,Friday,47,3282,3288,3235,20130,23149
2025-06-27,20,6,Jun,26,Friday,47,2606,2520,2559,19562,22040
2025-06-27,21,6,Jun,26,Friday,57,2844,2724,2787,19242,21972
2025-06-27,22,6,Jun,26,Friday,112,3070,3024,2958,18339,21278
2025-06-27,23,6,Jun,26,Friday,47,2938,2806,2891,16929,19751
2025-06-27,24,6,Jun,26,Friday,12,3370,3374,3358,16313,19554
2025-06-28,1,6,Jun,26,Saturday,12,2862,2756,2850,15178,17927
2025-06-28,2,6,Jun,26,Saturday,12,3296,3141,3284,14536,17686
2025-06-28,3,6,Jun,26,Saturday,11,2934,2823,2923,14277,17076
2025-06-28,4,6,Jun,26,Saturday,11,2959,2838,2948,14299,17122
2025-06-28,5,6,Jun,26,Saturday,9,2959,2889,2950,14253,17089
2025-06-28,6,6,Jun,26,Saturday,226,3253,2975,3027,14620,17740
2025-06-28,7,6,Jun,26,Saturday,39,2647,2532,2608,15310,17817
2025-06-28,8,6,Jun,26,Saturday,39,2293,2167,2254,16422,18577
2025-06-28,9,6,Jun,26,Saturday,179,2087,2014,1908,17658,19611
2025-06-28,10,6,Jun,26,Saturday,179,2070,1907,1891,18013,19928
2025-06-28,11,6,Jun,26,Saturday,199,1631,1479,1432,18401,19891
2025-06-28,12,6,Jun,26,Saturday,445,1608,1106,1163,18603,20091
2025-06-28,13,6,Jun,26,Saturday,801,2086,1195,1285,18658,20600
2025-06-28,14,6,Jun,26,Saturday,436,2201,1720,1765,18579,20624
2025-06-28,15,6,Jun,26,Saturday,856,2677,1760,1821,18591,21108
2025-06-28,16,6,Jun,26,Saturday,539,2476,2064,1937,18686,21002
2025-06-28,17,6,Jun,26,Saturday,189,2134,1885,1945,18723,20703
2025-06-28,18,6,Jun,26,Saturday,162,2050,1860,1888,18966,20877
2025-06-28,19,6,Jun,26,Saturday,281,2411,2160,2130,18695,20954
2025-06-28,20,6,Jun,26,Saturday,405,2520,2283,2115,17856,20224
2025-06-28,21,6,Jun,26,Saturday,90,2594,2422,2504,17124,19595
2025-06-28,22,6,Jun,26,Saturday,44,3043,2856,2999,16406,19299
2025-06-28,23,6,Jun,26,Saturday,44,2619,2506,2575,15479,17977
2025-06-28,24,6,Jun,26,Saturday,9,2889,2799,2880,14460,17212
2025-06-29,1,6,Jun,26,Sunday,9,2900,2819,2891,13759,16525
2025-06-29,2,6,Jun,26,Sunday,9,2838,2759,2829,13194,15908
2025-06-29,3,6,Jun,26,Sunday,9,3086,2989,3077,12836,15799
2025-06-29,4,6,Jun,26,Sunday,9,3266,3149,3257,12625,15747
2025-06-29,5,6,Jun,26,Sunday,68,2946,2856,2878,12619,15435
2025-06-29,6,6,Jun,26,Sunday,34,2890,2818,2856,12582,15333
2025-06-29,7,6,Jun,26,Sunday,34,2714,2626,2680,13165,15749
2025-06-29,8,6,Jun,26,Sunday,39,2743,2669,2704,14024,16635
2025-06-29,9,6,Jun,26,Sunday,64,2751,2596,2687,14850,17478
2025-06-29,10,6,Jun,26,Sunday,39,2999,2929,2960,15695,18552
2025-06-29,11,6,Jun,26,Sunday,39,2818,2795,2779,16222,18894
2025-06-29,12,6,Jun,26,Sunday,39,2625,2742,2586,16713,19190
2025-06-29,13,6,Jun,26,Sunday,39,2345,2293,2306,16858,19066
2025-06-29,14,6,Jun,26,Sunday,93,2240,2079,2147,17243,19323
2025-06-29,15,6,Jun,26,Sunday,410,1842,1340,1432,17837,19522
2025-06-29,16,6,Jun,26,Sunday,493,1614,1135,1121,18851,20285
2025-06-29,17,6,Jun,26,Sunday,454,968,471,514,19789,20614
2025-06-29,18,6,Jun,26,Sunday,972,1182,172,210,20276,21300
2025-06-29,19,6,Jun,26,Sunday,844,1066,243,222,20352,21261
2025-06-29,20,6,Jun,26,Sunday,426,1047,813,621,19905,20808
2025-06-29,21,6,Jun,26,Sunday,73,1278,1149,1205,18909,20071
2025-06-29,22,6,Jun,26,Sunday,196,2101,1907,1905,17987,19959
2025-06-29,23,6,Jun,26,Sunday,39,2644,2657,2605,16807,19327
2025-06-29,24,6,Jun,26,Sunday,9,3314,3285,3305,15604,18763
2025-06-30,1,6,Jun,27,Monday,17,3330,3259,3313,14545,17729
2025-06-30,2,6,Jun,27,Monday,17,3635,3502,3618,13858,17328
2025-06-30,3,6,Jun,27,Monday,17,3474,3454,3457,13485,16806
2025-06-30,4,6,Jun,27,Monday,17,3490,3528,3473,13302,16652
2025-06-30,5,6,Jun,27,Monday,17,3746,3681,3729,13264,16867
2025-06-30,6,6,Jun,27,Monday,107,3916,3753,3809,13823,17583
2025-06-30,7,6,Jun,27,Monday,59,3375,3262,3316,15010,18241
2025-06-30,8,6,Jun,27,Monday,39,2925,2771,2886,16217,18999
2025-06-30,9,6,Jun,27,Monday,39,2389,2263,2350,17384,19631
2025-06-30,10,6,Jun,27,Monday,107,1883,1920,1776,18378,20117
2025-06-30,11,6,Jun,27,Monday,199,1455,1403,1256,18746,20058
2025-06-30,12,6,Jun,27,Monday,412,968,582,556,19021,19863
2025-06-30,13,6,Jun,27,Monday,439,938,675,499,19565,20386
2025-06-30,14,6,Jun,27,Monday,755,1105,467,350,19143,20135
2025-06-30,15,6,Jun,27,Monday,1026,1508,371,482,18856,20232
2025-06-30,16,6,Jun,27,Monday,1074,1446,347,372,19164,20465
2025-06-30,17,6,Jun,27,Monday,1086,1285,144,199,19420,20573
2025-06-30,18,6,Jun,27,Monday,1236,1523,244,287,19304,20709
2025-06-30,19,6,Jun,27,Monday,1467,2023,471,556,19458,21343
2025-06-30,20,6,Jun,27,Monday,1168,2145,913,977,19334,21308
2025-06-30,21,6,Jun,27,Monday,325,1844,1534,1519,19249,20962
2025-06-30,22,6,Jun,27,Monday,39,2228,2140,2189,17959,20032
2025-06-30,23,6,Jun,27,Monday,39,2705,2587,2666,16822,19374
2025-06-30,24,6,Jun,27,Monday,17,2919,2703,2902,15781,18533
2025-07-01,1,7,Jul,27,Tuesday,17,2679,2607,2662,15286,17837
2025-07-01,2,7,Jul,27,Tuesday,77,3122,2997,3045,14713,17695
2025-07-01,3,7,Jul,27,Tuesday,77,3180,3001,3103,14277,17323
2025-07-01,4,7,Jul,27,Tuesday,67,3289,3139,3222,14156,17316
2025-07-01,5,7,Jul,27,Tuesday,17,3422,3420,3405,14295,17575
2025-07-01,6,7,Jul,27,Tuesday,47,3533,3423,3486,14673,18061
2025-07-01,7,7,Jul,27,Tuesday,39,3343,3323,3304,15550,18749
2025-07-01,8,7,Jul,27,Tuesday,39,3343,3159,3304,16650,19829
2025-07-01,9,7,Jul,27,Tuesday,39,3179,3034,3140,17861,20854
2025-07-01,10,7,Jul,27,Tuesday,39,2132,2192,2093,18724,20688
2025-07-01,11,7,Jul,27,Tuesday,215,1626,1446,1411,19024,20509
2025-07-01,12,7,Jul,27,Tuesday,989,1682,711,693,19393,20916
2025-07-01,13,7,Jul,27,Tuesday,518,1628,1036,1110,20008,21478
2025-07-01,14,7,Jul,27,Tuesday,709,1681,1020,972,20110,21663
2025-07-01,15,7,Jul,27,Tuesday,1525,2342,757,817,20144,22315
2025-07-01,16,7,Jul,27,Tuesday,1364,2004,586,640,20522,22359
2025-07-01,17,7,Jul,27,Tuesday,978,1718,684,740,20978,22539
2025-07-01,18,7,Jul,27,Tuesday,1407,1749,298,342,21018,22605
2025-07-01,19,7,Jul,27,Tuesday,1248,1722,405,474,20780,22339
2025-07-01,20,7,Jul,27,Tuesday,1119,1613,571,494,20208,21679
2025-07-01,21,7,Jul,27,Tuesday,1079,2003,1091,924,19447,21324
2025-07-01,22,7,Jul,27,Tuesday,852,2476,1561,1624,18249,20597
2025-07-01,23,7,Jul,27,Tuesday,597,2921,2357,2324,17292,20059
2025-07-01,24,7,Jul,27,Tuesday,17,3041,2955,3024,15997,18886
2025-07-02,1,7,Jul,27,Wednesday,17,3176,3168,3159,14983,18000
2025-07-02,2,7,Jul,27,Wednesday,17,3007,2919,2990,14258,17107
2025-07-02,3,7,Jul,27,Wednesday,17,2976,2917,2959,13888,16730
2025-07-02,4,7,Jul,27,Wednesday,17,3492,3397,3475,13770,17110
2025-07-02,5,7,Jul,27,Wednesday,17,3635,3538,3618,13986,17461
2025-07-02,6,7,Jul,27,Wednesday,17,3639,3469,3622,14765,18214
2025-07-02,7,7,Jul,27,Wednesday,9,2931,2841,2922,16068,18826
2025-07-02,8,7,Jul,27,Wednesday,122,2344,2160,2222,17180,19360
2025-07-02,9,7,Jul,27,Wednesday,351,1873,1495,1522,17980,19698
2025-07-02,10,7,Jul,27,Wednesday,732,1625,896,893,18842,20312
2025-07-02,11,7,Jul,27,Wednesday,527,1312,783,785,19491,20662
2025-07-02,12,7,Jul,27,Wednesday,879,1324,452,445,19854,21036
2025-07-02,13,7,Jul,27,Wednesday,1053,1345,289,292,20881,22094
2025-07-02,14,7,Jul,27,Wednesday,1028,1673,779,645,21148,22664
2025-07-02,15,7,Jul,27,Wednesday,833,1398,628,565,21294,22520
2025-07-02,16,7,Jul,27,Wednesday,370,795,443,425,21582,22235
2025-07-02,17,7,Jul,27,Wednesday,929,934,3,5,21901,22674
2025-07-02,18,7,Jul,27,Wednesday,750,628,-103,-122,21743,22230
2025-07-02,19,7,Jul,27,Wednesday,1099,837,-241,-262,21641,22319
2025-07-02,20,7,Jul,27,Wednesday,586,877,247,291,21145,21896
2025-07-02,21,7,Jul,27,Wednesday,559,1550,1001,991,20910,22328
2025-07-02,22,7,Jul,27,Wednesday,292,1833,1534,1541,19509,21211
2025-07-02,23,7,Jul,27,Wednesday,169,2419,2125,2250,18117,20380
2025-07-02,24,7,Jul,27,Wednesday,17,2883,2785,2866,16818,19526
2025-07-03,1,7,Jul,27,Thursday,17,2515,2480,2498,15918,18281
2025-07-03,2,7,Jul,27,Thursday,17,2753,2743,2736,15208,17808
2025-07-03,3,7,Jul,27,Thursday,17,2915,2935,2898,14581,17342
2025-07-03,4,7,Jul,27,Thursday,17,3050,2949,3033,14230,17127
2025-07-03,5,7,Jul,27,Thursday,17,2794,2736,2777,14418,17109
2025-07-03,6,7,Jul,27,Thursday,47,2959,2811,2912,15436,18278
2025-07-03,7,7,Jul,27,Thursday,39,2404,2454,2365,16316,18623
2025-07-03,8,7,Jul,27,Thursday,39,1998,1944,1959,16999,18907
2025-07-03,9,7,Jul,27,Thursday,39,1678,1693,1639,17380,18981
2025-07-03,10,7,Jul,27,Thursday,39,1644,1528,1605,17924,19496
2025-07-03,11,7,Jul,27,Thursday,51,1714,1631,1663,18498,20125
2025-07-03,12,7,Jul,27,Thursday,139,1505,1363,1366,18984,20412
2025-07-03,13,7,Jul,27,Thursday,139,1533,1446,1394,19374,20821
2025-07-03,14,7,Jul,27,Thursday,159,1350,1334,1191,19261,20538
2025-07-03,15,7,Jul,27,Thursday,223,1486,1296,1263,19187,20568
2025-07-03,16,7,Jul,27,Thursday,254,1378,1068,1124,19525,20817
2025-07-03,17,7,Jul,27,Thursday,47,1190,1085,1143,20276,21412
2025-07-03,18,7,Jul,27,Thursday,734,1763,1098,1029,20291,21981
2025-07-03,19,7,Jul,27,Thursday,1012,1946,963,934,19970,21802
2025-07-03,20,7,Jul,27,Thursday,133,1490,1535,1357,19223,20620
2025-07-03,21,7,Jul,27,Thursday,39,1507,1549,1468,18405,19841
2025-07-03,22,7,Jul,27,Thursday,39,2202,2169,2163,17432,19549
2025-07-03,23,7,Jul,27,Thursday,39,2865,2749,2826,16032,18781
2025-07-03,24,7,Jul,27,Thursday,17,2823,2784,2806,14910,17597
2025-07-04,1,7,Jul,27,Friday,17,2255,2095,2238,13965,16108
2025-07-04,2,7,Jul,27,Friday,17,2322,2257,2305,13569,15796
2025-07-04,3,7,Jul,27,Friday,17,2802,2822,2785,13332,16009
2025-07-04,4,7,Jul,27,Friday,17,2523,2471,2506,13131,15520
2025-07-04,5,7,Jul,27,Friday,17,1964,1950,1947,13243,15106
2025-07-04,6,7,Jul,27,Friday,17,2188,2173,2171,13906,15961
2025-07-04,7,7,Jul,27,Friday,34,1770,1760,1736,14889,16550
2025-07-04,8,7,Jul,27,Friday,20,1668,1711,1648,15697,17263
2025-07-04,9,7,Jul,27,Friday,9,1584,1630,1575,16227,17713
2025-07-04,10,7,Jul,27,Friday,66,1572,1520,1506,16688,18165
2025-07-04,11,7,Jul,27,Friday,92,1608,1599,1516,17014,18515
2025-07-04,12,7,Jul,27,Friday,163,1583,1374,1420,17369,18851
2025-07-04,13,7,Jul,27,Friday,39,1588,1492,1549,17906,19392
2025-07-04,14,7,Jul,27,Friday,78,1563,1517,1485,18425,19879
2025-07-04,15,7,Jul,27,Friday,159,1414,1252,1255,18674,19986
2025-07-04,16,7,Jul,27,Friday,452,1394,925,942,19395,20687
2025-07-04,17,7,Jul,27,Friday,495,1392,860,897,20247,21518
2025-07-04,18,7,Jul,27,Friday,111,994,905,883,20495,21406
2025-07-04,19,7,Jul,27,Friday,511,1550,1097,1039,20276,21706
2025-07-04,20,7,Jul,27,Friday,489,1506,1161,1017,19611,20996
2025-07-04,21,7,Jul,27,Friday,89,1531,1528,1442,18855,20289
2025-07-04,22,7,Jul,27,Friday,64,1930,1911,1866,17787,19618
2025-07-04,23,7,Jul,27,Friday,94,2343,2199,2249,16377,18614
2025-07-04,24,7,Jul,27,Friday,114,2543,2343,2429,15256,17677
2025-07-05,1,7,Jul,27,Saturday,17,2358,2203,2341,14461,16719
2025-07-05,2,7,Jul,27,Saturday,17,2633,2594,2616,14016,16557
2025-07-05,3,7,Jul,27,Saturday,17,3019,2910,3002,13589,16502
2025-07-05,4,7,Jul,27,Saturday,41,3141,3119,3100,13516,16547
2025-07-05,5,7,Jul,27,Saturday,125,3185,2980,3060,13225,16287
2025-07-05,6,7,Jul,27,Saturday,168,2899,2673,2731,13422,16199
2025-07-05,7,7,Jul,27,Saturday,70,2559,2331,2489,14107,16530
2025-07-05,8,7,Jul,27,Saturday,52,1883,1773,1831,15428,17190
2025-07-05,9,7,Jul,27,Saturday,34,1643,1474,1609,16687,18228
2025-07-05,10,7,Jul,27,Saturday,134,1627,1524,1493,18090,19624
2025-07-05,11,7,Jul,27,Saturday,209,1698,1434,1489,18977,20581
2025-07-05,12,7,Jul,27,Saturday,220,1849,1654,1629,19848,21638
2025-07-05,13,7,Jul,27,Saturday,420,1682,1341,1262,20371,21996
2025-07-05,14,7,Jul,27,Saturday,504,1560,1036,1056,20429,21910
2025-07-05,15,7,Jul,27,Saturday,645,1409,696,764,20889,22222
2025-07-05,16,7,Jul,27,Saturday,784,1328,537,544,21472,22710
2025-07-05,17,7,Jul,27,Saturday,410,1005,526,595,21795,22685
2025-07-05,18,7,Jul,27,Saturday,175,695,604,520,22019,22620
2025-07-05,19,7,Jul,27,Saturday,371,985,563,614,21410,22315
2025-07-05,20,7,Jul,27,Saturday,659,1634,984,975,21099,22636
2025-07-05,21,7,Jul,27,Saturday,419,1988,1627,1569,20818,22713
2025-07-05,22,7,Jul,27,Saturday,279,2448,2282,2169,19892,22249
2025-07-05,23,7,Jul,27,Saturday,9,2778,2699,2769,18596,21283
2025-07-05,24,7,Jul,27,Saturday,17,2864,2758,2847,17477,20218
2025-07-06,1,7,Jul,27,Sunday,17,2349,2255,2332,16585,18844
2025-07-06,2,7,Jul,27,Sunday,77,2669,2523,2592,15815,18393
2025-07-06,3,7,Jul,27,Sunday,77,3079,2961,3002,15301,18279
2025-07-06,4,7,Jul,27,Sunday,67,2872,2815,2805,15021,17783
2025-07-06,5,7,Jul,27,Sunday,17,2885,2792,2868,14680,17437
2025-07-06,6,7,Jul,27,Sunday,17,2446,2422,2429,14865,17189
2025-07-06,7,7,Jul,27,Sunday,9,2231,2056,2222,15722,17821
2025-07-06,8,7,Jul,27,Sunday,44,1750,1811,1706,17441,19063
