\\Yearly Intertie Schedule and Flow Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\Created at 2026-01-31 08:02:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\For 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MANITOBA,MANITOBA,MANITOBA,MANITOBA SK,MANITOBA SK,MANITOBA SK,MICHIGAN,MICHIGAN,MICHIGAN,MINNESOTA,MINNESOTA,MINNESOTA,NEW-YORK,NEW-YORK,NEW-YORK,PQ.AT,PQ.AT,PQ.AT,PQ.B5D.B31L,PQ.B5D.B31L,PQ.B5D.B31L,PQ.D4Z,PQ.D4Z,PQ.D4Z,PQ.D5A,PQ.D5A,PQ.D5A,PQ.H4Z,PQ.H4Z,PQ.H4Z,PQ.H9A,PQ.H9A,PQ.H9A,PQ.P33C,PQ.P33C,PQ.P33C,PQ.Q4C,PQ.Q4C,PQ.Q4C,PQ.X2Y,PQ.X2Y,PQ.X2Y,Total,Total,Total
Date,Hour,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow
2025-11-10,13,80,0,-70,0,0,19,100,0,-80,50,0,-51,616,366,-305,398,788,374,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,71,0,0,0,1244,1163,-40
2025-11-10,14,87,0,-89,0,0,19,100,0,-24,80,0,-73,221,301,-6,740,788,76,0,0,0,0,0,2,0,0,0,0,9,-1,0,0,0,0,0,0,0,0,71,0,0,0,1228,1098,-25
2025-11-10,15,172,0,-86,0,0,19,100,0,-39,79,0,-77,257,241,-44,652,788,125,0,0,0,0,0,2,0,0,0,0,9,1,0,0,0,0,0,0,0,0,68,0,0,0,1260,1038,-31
2025-11-10,16,174,0,-90,0,0,19,100,0,-9,79,0,-72,164,241,78,800,788,1,0,0,0,0,0,2,0,0,0,0,9,2,0,0,0,0,0,0,0,0,68,0,0,0,1317,1038,-1
2025-11-10,17,188,0,-84,0,0,19,100,0,101,80,0,-70,140,254,-63,944,788,-172,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,0,0,0,69,0,0,0,1452,1051,-195
2025-11-10,18,183,0,-96,0,0,20,50,170,311,80,0,-74,100,40,-281,707,129,-554,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,1,0,0,70,0,0,0,1120,348,-601
2025-11-10,19,87,0,-87,0,0,21,120,225,401,79,0,-75,220,48,-350,870,738,-127,0,0,0,0,0,2,0,0,0,0,9,-1,0,0,0,0,0,1,0,0,70,0,0,0,1376,1020,-145
2025-11-10,20,59,0,-61,0,0,21,170,200,283,80,0,-73,280,36,-408,808,788,-33,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,1,0,0,70,0,0,0,1397,1033,-195
2025-11-10,21,86,0,-84,0,0,20,170,200,271,80,0,-76,145,40,-340,787,788,14,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,1,0,0,70,0,0,0,1268,1037,-122
2025-11-10,22,87,0,-86,0,0,20,0,0,261,39,0,-47,7,103,-261,457,838,382,0,0,0,0,0,2,0,0,0,0,9,-1,0,0,0,0,0,0,0,0,71,0,0,0,590,950,341
2025-11-10,23,86,0,-86,0,0,19,0,0,354,80,0,-67,88,277,-195,338,888,550,0,0,0,0,0,2,0,0,0,0,9,-1,0,0,0,0,0,0,0,0,73,0,0,0,592,1174,649
2025-11-10,24,252,4,-112,0,0,17,52,0,334,80,0,-74,0,336,-233,95,888,782,0,0,0,0,0,2,0,0,0,0,9,-5,0,0,0,0,0,0,0,0,75,0,0,0,479,1237,786
2025-11-11,1,126,0,-126,0,0,17,0,0,364,63,0,-63,0,790,328,150,888,733,0,0,0,0,0,2,0,0,0,0,9,-6,0,0,0,0,0,1,0,0,75,0,0,0,339,1687,1325
2025-11-11,2,252,9,-117,0,0,16,0,200,313,80,0,-73,0,715,510,150,888,733,0,0,0,0,0,2,0,0,0,0,9,-3,0,0,0,0,0,1,0,0,75,0,0,0,482,1821,1457
2025-11-11,3,253,16,-108,0,0,15,0,300,391,49,0,-50,0,750,610,150,888,733,0,0,0,0,0,2,0,0,0,0,9,-5,0,0,0,0,0,1,0,0,75,0,0,0,452,1963,1664
2025-11-11,4,252,20,-80,0,0,15,0,200,398,79,0,-74,0,890,598,110,888,778,0,0,0,0,0,2,0,0,0,0,9,-8,0,0,0,0,0,1,0,0,75,0,0,0,441,2007,1705
2025-11-11,5,44,16,-32,0,0,15,0,200,489,24,1,-26,0,925,627,156,888,733,0,0,0,0,0,2,0,0,0,0,9,-4,0,0,0,0,0,0,0,0,75,0,0,0,224,2039,1879
2025-11-11,6,44,16,-26,0,0,15,70,380,544,0,13,10,0,700,381,34,888,844,0,0,0,0,0,2,0,0,0,0,9,-2,0,0,0,0,0,0,0,0,74,0,0,0,148,2006,1842
2025-11-11,7,87,0,-85,0,0,15,0,725,964,0,0,1,80,616,321,261,788,522,0,0,0,0,0,2,0,0,0,0,9,2,0,0,0,0,0,1,0,0,74,0,0,0,428,2138,1817
2025-11-11,8,86,0,-85,0,0,16,0,850,953,0,0,-1,205,801,392,401,788,394,0,0,0,0,0,2,0,0,0,0,9,6,0,0,0,0,0,0,0,0,74,0,0,0,692,2448,1751
2025-11-11,9,87,0,-91,0,0,17,0,125,386,0,0,-1,0,591,308,521,1238,691,0,0,0,0,0,2,0,0,0,0,9,8,0,0,0,0,0,0,0,0,74,0,0,0,608,1963,1394
2025-11-11,10,86,0,-88,0,0,18,0,268,174,55,0,-42,50,541,469,511,873,367,0,0,0,0,0,2,0,0,0,0,9,-1,0,0,0,0,0,0,0,0,74,0,0,0,702,1691,973
2025-11-11,11,125,0,-126,0,0,18,85,200,-86,55,0,-55,116,438,392,654,1197,535,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,0,0,0,74,0,0,0,1035,1844,757
2025-11-11,12,88,0,-88,0,0,18,225,275,-138,55,0,-56,138,450,507,651,1133,479,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,0,0,0,74,0,0,0,1157,1867,801
2025-11-11,13,89,0,-87,0,0,18,85,300,172,55,0,-57,164,541,428,672,1238,573,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,0,0,0,74,0,0,0,1065,2088,1126
2025-11-11,14,88,0,-88,0,0,18,217,200,248,65,0,-63,66,689,274,440,1438,993,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,0,0,0,74,0,0,0,876,2336,1461
2025-11-11,15,147,0,-119,0,0,18,164,200,327,79,0,-76,133,766,303,578,1490,902,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,0,0,0,74,0,0,0,1101,2465,1434
2025-11-11,16,91,0,-90,0,0,17,474,200,93,79,0,-74,50,766,332,750,1406,649,0,0,0,0,0,2,0,0,0,0,9,-1,0,0,0,0,0,0,0,0,74,0,0,0,1444,2381,1002
2025-11-11,17,118,0,-115,0,0,18,286,200,-190,80,0,-75,0,429,431,830,1281,448,0,0,0,0,0,2,0,0,0,0,9,4,0,0,0,0,0,0,0,0,74,0,0,0,1314,1919,597
2025-11-11,18,151,0,-111,0,0,18,64,200,305,80,0,-73,0,455,249,761,1074,418,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,74,0,0,0,1056,1738,882
2025-11-11,19,118,0,-118,0,0,19,70,200,285,80,0,-72,31,561,330,800,1438,707,0,0,0,0,0,2,0,0,0,0,9,2,0,0,0,0,0,0,0,0,74,0,0,0,1099,2208,1229
2025-11-11,20,30,0,-35,0,0,18,70,300,533,75,0,-76,0,563,275,762,1238,482,0,0,0,0,0,2,0,0,0,0,9,8,0,0,0,0,0,0,0,0,74,0,0,0,937,2110,1281
2025-11-11,21,30,0,-26,0,0,18,0,200,469,80,0,-68,0,629,315,802,1440,628,0,0,0,0,0,2,0,0,0,0,9,1,0,0,0,0,0,0,0,0,74,0,0,0,912,2278,1413
2025-11-11,22,45,0,-23,0,0,18,0,200,443,80,0,-76,0,1072,725,936,1438,508,0,0,0,0,0,2,0,0,0,0,9,-2,0,0,0,0,0,0,0,0,74,0,0,0,1061,2719,1669
2025-11-11,23,0,0,2,0,0,17,0,300,82,30,0,-27,0,794,956,413,1238,815,0,0,0,0,0,2,0,0,0,0,9,-3,0,0,0,0,0,0,0,0,74,0,0,0,443,2341,1918
2025-11-11,24,44,16,-32,0,0,16,0,350,118,22,0,-22,0,1035,1115,664,1353,695,0,0,0,0,0,2,0,0,0,0,9,-4,0,0,0,0,0,0,0,0,74,0,0,0,730,2763,1962
2025-11-12,1,44,24,-19,0,0,15,0,150,-197,0,14,14,0,991,1231,208,1308,1097,0,0,0,0,0,2,0,0,0,0,9,-5,0,0,0,0,0,0,0,0,25,0,0,0,252,2496,2163
2025-11-12,2,44,24,-22,0,0,15,0,375,64,0,0,-2,0,972,1185,64,1164,1101,0,0,0,0,0,2,0,0,0,0,9,-4,0,0,0,0,0,0,0,0,25,0,0,0,108,2544,2364
2025-11-12,3,44,24,-17,0,0,14,0,150,89,0,14,8,0,1151,1009,338,1438,1101,0,0,0,0,0,2,0,0,0,0,9,-2,0,0,0,0,0,0,0,0,25,0,0,0,382,2786,2229
2025-11-12,4,44,24,-18,0,0,14,0,248,141,0,14,11,0,1088,1198,338,1438,1100,0,0,0,0,0,2,0,0,0,0,9,-6,0,0,0,0,0,1,0,0,25,0,0,0,382,2821,2468
2025-11-12,5,44,24,-20,0,0,14,140,200,124,0,14,14,0,1020,1052,349,1438,1083,0,0,0,0,0,2,0,0,0,0,9,-7,0,0,0,0,0,1,0,0,25,0,0,0,533,2705,2288
2025-11-12,6,68,24,-42,0,0,15,140,695,394,30,24,7,457,1155,910,361,1288,929,0,0,0,0,0,2,0,0,0,0,9,-5,0,0,0,0,0,0,0,0,25,0,0,0,1056,3195,2235
2025-11-12,7,0,24,21,0,0,15,0,552,323,0,24,23,200,391,298,167,1238,1065,0,0,0,0,0,2,0,0,0,0,9,1,0,0,0,0,0,0,0,0,25,0,0,0,367,2238,1773
2025-11-12,8,0,16,17,0,0,16,0,545,352,25,14,-11,50,281,393,286,1288,1001,0,0,0,0,0,2,0,0,0,0,9,-2,0,0,0,0,0,0,0,0,25,0,0,0,361,2153,1793
2025-11-12,9,0,0,0,0,0,17,0,56,127,25,0,-22,0,462,382,422,1338,908,0,0,0,0,0,2,0,0,0,0,9,-4,0,0,0,0,0,0,0,0,25,0,0,0,447,1865,1435
2025-11-12,10,0,0,2,0,0,17,0,95,178,75,0,-66,0,371,256,595,1350,756,0,0,0,0,0,2,0,0,0,0,9,-2,0,0,0,0,0,0,0,0,25,0,0,0,670,1825,1168
2025-11-12,11,0,0,3,0,0,17,0,195,134,80,0,-69,0,326,258,615,1508,890,0,0,0,0,0,2,0,0,0,0,9,1,0,0,0,0,0,0,0,0,25,0,0,0,695,2038,1261
2025-11-12,12,0,0,1,0,0,16,16,50,214,80,0,-72,0,666,430,698,1527,830,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,25,0,0,0,794,2252,1446
2025-11-12,13,100,0,-98,0,0,16,6,0,198,80,0,-71,0,779,541,801,1599,882,0,0,0,0,0,2,0,0,0,0,9,-2,0,0,0,0,0,0,0,0,25,0,0,0,987,2387,1493
2025-11-12,14,100,0,-95,0,0,16,0,0,13,80,0,-74,0,612,561,877,1713,839,0,0,0,0,0,2,0,0,0,0,9,-5,0,0,0,0,0,0,0,0,25,0,0,0,1057,2334,1282
2025-11-12,15,100,0,-100,0,0,15,0,0,-27,65,0,-64,0,561,522,751,1805,1050,0,0,0,0,0,2,0,0,0,0,9,-3,0,0,0,0,0,1,0,0,25,0,0,0,916,2375,1421
2025-11-12,16,100,0,-100,0,0,16,0,0,-32,55,0,-53,0,261,228,800,1874,1077,0,0,0,0,0,2,0,0,0,0,9,-3,0,0,0,0,0,1,0,0,24,0,0,0,955,2144,1160
2025-11-12,17,100,0,-100,0,0,15,0,145,38,75,0,-64,0,112,136,709,1877,1160,0,0,0,0,0,2,0,0,0,0,9,-1,0,0,0,0,0,1,0,0,24,0,0,0,884,2143,1211
2025-11-12,18,100,0,-100,0,0,17,0,514,377,40,0,-39,50,114,136,886,1814,935,0,0,0,0,0,2,0,0,0,0,9,-1,0,0,0,0,0,1,0,0,24,0,0,0,1076,2451,1352
2025-11-12,19,0,12,9,0,0,19,0,469,572,0,0,-2,25,260,165,171,1238,1063,0,0,0,0,0,2,0,0,0,0,9,1,0,0,0,0,0,1,0,0,24,0,0,0,196,1988,1854
2025-11-12,20,12,0,-13,0,0,18,0,399,611,80,0,-75,25,460,161,931,1838,902,0,0,0,0,0,2,0,0,0,0,9,1,0,0,0,0,0,0,0,0,23,0,0,0,1048,2706,1630
2025-11-12,21,100,0,-97,0,0,18,0,342,466,80,0,-75,0,550,280,928,1788,869,0,0,0,0,0,2,0,0,0,0,9,-1,0,0,0,0,0,0,0,0,23,0,0,0,1108,2689,1485
2025-11-12,22,111,0,-94,0,0,18,0,506,394,60,0,-52,0,582,506,618,1912,1225,0,0,0,0,0,2,0,0,0,0,10,-4,0,0,0,0,0,0,0,0,23,0,0,0,789,3010,2018
2025-11-12,23,0,16,1,0,0,17,0,300,419,0,0,-3,0,658,587,708,1938,1230,0,0,0,0,0,2,0,0,0,0,9,-6,0,0,0,0,0,0,0,0,23,0,0,0,708,2921,2270
2025-11-12,24,61,24,-31,0,0,16,0,411,373,0,14,16,0,735,746,648,2121,1164,0,0,0,0,0,2,0,0,0,0,9,-9,0,0,0,0,0,0,0,0,23,0,0,0,709,3314,2300
2025-11-13,1,44,24,-21,0,0,15,0,350,387,0,19,19,0,1085,1001,501,1611,1110,0,0,0,0,0,2,0,0,0,0,9,-7,0,0,0,0,0,0,0,0,70,0,0,0,545,3098,2576
2025-11-13,2,44,34,-11,0,0,14,0,401,246,0,19,18,0,1087,1138,314,1424,1107,0,0,0,0,0,2,0,0,0,0,9,-5,0,0,0,0,0,0,0,0,73,0,0,0,358,2974,2582
2025-11-13,3,44,39,-7,0,0,14,0,505,424,0,22,23,0,1161,1207,428,1538,1106,0,0,0,0,0,2,0,0,0,0,9,-5,0,0,0,0,0,0,0,0,73,0,0,0,472,3274,2837
2025-11-13,4,44,34,-12,0,0,14,0,435,537,0,20,20,0,1508,1480,307,1417,1114,0,0,0,0,0,2,0,0,0,0,9,-6,0,0,0,0,0,0,0,0,73,0,0,0,351,3423,3222
2025-11-13,5,44,35,-9,0,0,14,0,374,544,0,25,24,0,1559,1281,307,1537,1228,0,0,0,0,0,2,0,0,0,0,9,-5,0,0,0,0,0,0,0,0,73,0,0,0,351,3539,3152
2025-11-13,6,44,56,-1,0,0,15,50,634,558,0,25,22,60,1003,916,266,1496,1225,0,0,0,0,0,2,0,0,0,0,9,-2,0,0,0,0,0,0,0,0,73,0,0,0,420,3223,2808
2025-11-13,7,21,46,-26,0,0,15,0,680,621,0,25,22,121,701,697,399,1398,1004,0,0,0,0,0,2,0,0,0,0,9,-2,0,0,0,0,0,0,0,0,73,0,0,0,541,2859,2406
2025-11-13,8,0,0,-33,0,0,16,0,629,651,0,24,23,0,486,444,236,1238,995,0,0,0,0,0,2,0,0,0,0,9,1,0,0,0,0,0,1,0,0,73,0,0,0,236,2386,2173
2025-11-13,9,0,12,11,0,0,17,0,280,438,0,12,13,0,334,225,485,1398,916,0,0,0,0,0,2,0,0,0,0,9,-1,0,0,0,0,0,0,0,0,73,0,0,0,485,2045,1694
2025-11-13,10,1,26,22,0,0,17,0,144,431,0,13,13,60,483,179,476,1496,1021,0,0,0,0,0,2,0,0,0,0,9,-1,0,0,0,0,0,0,0,0,73,0,0,0,537,2171,1757
2025-11-13,11,0,25,28,0,0,16,0,150,363,0,13,14,0,509,350,181,1238,1060,0,0,0,0,0,2,0,0,0,0,9,-1,0,0,0,0,0,0,0,0,73,0,0,0,181,1944,1905
2025-11-13,12,0,22,22,0,0,16,0,50,-33,0,13,9,27,625,618,371,1601,1229,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,73,0,0,0,398,2320,1936
2025-11-13,13,0,25,27,0,0,15,0,0,-65,0,13,13,0,450,514,361,1591,1229,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,0,0,0,73,0,0,0,361,2088,1811
2025-11-13,14,0,25,29,0,0,15,0,30,-54,0,13,12,0,540,556,35,1265,1229,0,0,0,0,0,2,0,0,0,0,9,5,0,0,0,0,0,0,0,0,73,0,0,0,35,1882,1867
2025-11-13,15,0,32,33,0,0,15,0,0,-377,0,13,13,0,337,609,147,1377,1229,0,0,0,0,0,2,0,0,0,0,9,6,0,0,0,0,0,0,0,0,73,0,0,0,147,1768,1603
2025-11-13,16,0,16,15,0,0,15,140,0,-601,0,0,3,111,400,498,88,1318,1229,0,0,0,0,0,2,0,0,0,0,9,6,0,0,0,0,0,0,0,0,73,0,0,0,339,1743,1240
2025-11-13,17,0,12,20,0,0,15,190,30,-442,30,12,-18,82,350,381,202,1432,1221,0,0,0,0,0,2,0,0,0,0,9,6,0,0,0,0,0,0,0,0,73,0,0,0,504,1845,1258
2025-11-13,18,0,0,6,0,0,17,303,0,-533,39,0,-40,159,350,390,95,906,825,0,0,0,0,0,2,0,0,0,0,9,6,0,0,0,0,0,0,0,0,73,0,0,0,596,1265,746
2025-11-13,19,0,0,-3,0,0,18,480,0,-556,80,0,-79,165,250,150,19,1135,1107,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,73,0,0,0,744,1394,712
2025-11-13,20,0,0,-1,0,0,18,278,0,-589,79,0,-74,287,150,58,176,1108,923,0,0,0,0,0,2,0,0,0,0,9,1,0,0,0,0,0,0,0,0,72,0,0,0,820,1267,410
2025-11-13,21,0,0,0,0,0,18,240,0,-425,30,0,-31,255,225,107,366,883,532,0,0,0,0,0,2,0,0,0,0,9,-2,0,0,0,0,0,0,0,0,71,0,0,0,891,1117,272
2025-11-13,22,0,0,-4,0,0,17,319,200,-353,30,0,-31,369,326,108,426,1200,771,0,0,0,0,0,2,0,0,0,0,9,-5,0,0,0,0,0,0,0,0,71,0,0,0,1144,1735,576
2025-11-13,23,0,0,0,0,0,17,370,100,-290,75,0,-59,312,465,250,167,1032,868,0,0,0,0,0,2,0,0,0,0,9,-7,0,0,0,0,0,0,0,0,71,0,0,0,924,1606,852
2025-11-13,24,44,19,-24,0,0,16,453,200,-551,40,0,-41,250,400,276,167,1250,1078,0,0,0,0,0,2,0,0,0,0,9,-5,0,0,0,0,0,0,0,0,71,0,0,0,954,1878,822
2025-11-14,1,44,24,-23,0,0,15,100,0,-423,40,0,-41,0,229,514,175,1238,1148,0,0,0,0,0,2,0,0,0,0,9,-15,0,0,0,0,0,0,0,0,26,0,0,0,359,1500,1203
2025-11-14,2,44,24,-29,0,0,14,100,0,-37,0,0,-6,0,431,324,133,1363,1233,0,0,0,0,0,2,0,0,0,0,9,-17,0,0,0,0,0,0,0,0,24,0,0,0,277,1827,1508
2025-11-14,3,44,13,-31,0,0,14,100,0,-139,40,12,-26,0,515,460,54,1284,1234,0,0,0,0,0,2,0,0,0,0,9,-14,0,0,0,0,0,0,0,0,23,0,0,0,238,1833,1523
2025-11-14,4,44,13,-30,0,0,14,100,0,-11,40,0,-39,0,739,545,93,1323,1232,0,0,0,0,0,2,0,0,0,0,9,-15,0,0,0,0,0,1,0,0,23,0,0,0,277,2084,1722
2025-11-14,5,44,13,-29,0,0,14,142,0,6,40,13,-28,0,855,632,135,1365,1233,0,0,0,0,0,2,0,0,0,0,9,-16,0,0,0,0,0,1,0,0,23,0,0,0,361,2255,1838
2025-11-14,6,44,13,-30,0,0,14,351,225,-20,0,12,11,246,690,259,136,1323,1190,0,0,0,0,0,2,0,0,0,0,9,-18,0,0,0,0,0,0,0,0,23,0,0,0,777,2272,1431
2025-11-14,7,0,0,-32,0,0,14,1115,275,-297,0,0,0,243,326,-88,109,1328,1219,0,0,0,0,0,2,0,0,0,0,9,-13,0,0,0,0,0,1,0,0,23,0,0,0,1467,1938,829
2025-11-14,8,0,0,-37,0,0,15,630,0,-134,0,0,0,175,75,-345,64,1294,1230,0,0,0,0,0,2,0,0,0,0,9,-5,0,0,0,0,0,0,0,0,23,0,0,0,869,1378,749
2025-11-14,9,0,0,-2,0,0,16,367,0,-89,0,0,2,308,0,-516,210,1328,1116,0,0,0,0,0,2,0,0,0,0,9,-1,0,0,0,0,0,0,0,0,23,0,0,0,885,1337,551
2025-11-14,10,0,0,-1,0,0,16,100,0,117,30,0,-31,225,50,-488,314,1388,1079,0,0,0,0,0,2,0,0,0,0,9,2,0,0,0,0,0,0,0,0,23,0,0,0,669,1447,719
2025-11-14,11,0,0,2,0,0,16,275,0,-139,30,0,-27,255,50,-321,219,1388,1173,0,0,0,0,0,2,0,0,0,0,9,11,0,0,0,0,0,0,0,0,23,0,0,0,779,1447,740
2025-11-14,12,0,0,2,0,0,16,425,0,-357,30,0,-31,284,50,-309,212,1438,1227,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,0,0,0,23,0,0,0,951,1497,576
2025-11-14,13,0,0,0,0,0,16,425,0,-465,16,0,-17,363,0,-268,211,1388,1165,0,0,0,0,0,2,0,0,0,0,9,-1,0,0,0,0,0,0,0,0,23,0,0,0,1015,1397,455
2025-11-14,14,0,23,17,0,0,16,385,0,-517,0,0,-5,158,30,-38,208,838,642,0,0,0,0,0,2,0,0,0,0,9,2,0,0,0,0,0,0,0,0,24,0,0,0,751,900,143
2025-11-14,15,0,22,19,0,0,16,472,0,-751,0,0,-5,196,50,63,153,933,787,0,0,0,0,0,2,0,0,0,0,9,8,0,0,0,0,0,1,0,0,23,0,0,0,821,1014,163
2025-11-14,16,0,0,1,0,0,16,734,0,-634,0,0,-1,258,50,-385,153,1383,1209,0,0,0,0,0,2,0,0,0,0,9,2,0,0,0,0,0,0,0,0,23,0,0,0,1145,1442,233
2025-11-14,17,0,0,-2,0,0,16,945,0,-589,80,0,-72,192,34,-537,305,1239,935,0,0,0,0,0,2,0,0,0,0,9,7,0,0,0,0,0,0,0,0,23,0,0,0,1522,1282,-217
2025-11-14,18,0,0,-2,0,0,17,934,0,-608,80,0,-79,215,16,-540,450,1390,949,0,0,0,0,0,2,0,0,0,0,9,9,0,0,0,0,0,0,0,0,23,0,0,0,1679,1415,-229
2025-11-14,19,0,0,2,0,0,17,759,0,-688,25,0,-23,269,0,-360,265,1438,1172,0,0,0,0,0,2,0,0,0,0,9,7,0,0,0,0,0,0,0,0,23,0,0,0,1318,1447,152
2025-11-14,20,0,0,-2,0,0,17,590,0,-713,0,0,-6,150,0,-86,246,1438,1193,0,0,0,0,0,2,0,0,0,0,9,13,0,0,0,0,0,0,0,0,23,0,0,0,986,1447,441
2025-11-14,21,0,0,3,0,0,16,240,0,-335,25,0,-27,250,150,-78,259,1438,1184,0,0,0,0,0,2,0,0,0,0,9,4,0,0,0,0,0,0,0,0,23,0,0,0,774,1597,792
2025-11-14,22,0,0,-9,0,0,16,376,0,-417,0,0,0,195,58,-50,218,1438,1222,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,0,0,0,23,0,0,0,789,1505,790
2025-11-14,23,0,22,10,0,0,15,359,0,-415,25,0,-27,0,60,241,157,1387,1233,0,0,0,0,0,2,0,0,0,0,9,7,0,0,0,0,0,0,0,0,23,0,0,0,541,1478,1089
2025-11-14,24,44,24,-17,0,0,14,490,0,-401,0,0,0,0,475,477,137,1367,1235,0,0,0,0,0,2,0,0,0,0,9,7,0,0,0,0,0,0,0,0,24,0,0,0,671,1875,1341
2025-11-15,1,44,40,-4,0,0,13,516,0,-335,65,0,-61,0,893,756,118,1348,1234,0,0,0,0,0,2,0,0,0,0,9,8,0,0,0,0,0,0,0,0,70,0,0,0,743,2290,1683
2025-11-15,2,44,40,-3,0,0,13,452,0,-421,40,0,-39,0,1085,999,164,1394,1235,0,0,0,0,0,2,0,0,0,0,9,5,0,0,0,0,0,0,0,0,73,0,0,0,700,2528,1864
2025-11-15,3,44,40,-4,0,0,13,386,0,-275,0,0,-1,0,1462,1281,180,1410,1235,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,0,0,0,73,0,0,0,610,2921,2327
2025-11-15,4,44,48,4,0,0,13,279,0,-181,0,0,-3,0,1488,1323,166,1396,1234,0,0,0,0,0,2,0,0,0,0,9,4,0,0,0,0,0,0,0,0,73,0,0,0,489,2941,2469
